id,name,type,price,price_change,price_radio
000592.SZ,平潭发展,"林业,富时罗素,新材料",3.12,-0.01,-0.3195
000593.SZ,大通燃气,"燃气生产和供应业,天然气,成渝特区,锂电池,青蒿素",6.44,0.17,2.7113
000595.SZ,宝塔实业,"通用设备制造业,军工,纾困概念,航母概念",2.76,-0.05,-1.7794
000596.SZ,古井贡酒,"酒、饮料和精制茶制造业,AB股,HS300_,基金重仓,央视50_,富时罗素,机构重仓,标准普尔,深成500,深证100R,白酒",217.98,4.98,2.338
000597.SZ,东北制药,"医药制造业,东北振兴,富时罗素,标准普尔,流感,维生素,超级真菌",5.49,-0.03,-0.5435
000598.SZ,兴蓉环境,"水的生产和供应业,PPP模式,一带一路,中证500,垃圾分类,富时罗素,标准普尔,深成500,节能环保,证金持股",5.5,-0.01,-0.1815
000599.SZ,青岛双星,"橡胶和塑料制品业,军工,军民融合,华为概念,工业4.0,石墨烯,股权转让,雄安新区",3.92,-0.04,-1.0101
000600.SZ,建投能源,"电力、热力生产和供应业,京津冀,富时罗素,标准普尔,核能核电,水利建设,深成500,碳交易,融资融券,证金持股,雄安新区,风能",5.05,0.09,1.8145
000601.SZ,韶能股份,"电力、热力生产和供应业,充电桩,口罩,富时罗素,新能源车,机构重仓,核能核电,水利建设,生态农业",5.05,0.01,0.1984
000603.SZ,盛达资源,"有色金属矿采选业,互联金融,养老金,参股银行,基本金属,富时罗素,小金属,标准普尔,融资融券,黄金概念",13.68,-0.57,-4
000605.SZ,渤海股份,"水的生产和供应业,PPP模式,REITs概念,京津冀,节能环保,雄安新区",5.54,0,0
000606.SZ,ST顺利,"互联网和相关服务,IPO受益,NFT概念,ST股,创投,区块链,大数据,机构重仓,知识产权,预亏预减",2.04,-0.03,-1.4493
000607.SZ,华媒控股,"新闻和出版业,NFT概念,创投,区块链,在线教育,字节概念,快手概念,知识产权,社区团购,阿里概念",3.64,-0.01,-0.274
000608.SZ,阳光股份,"房地产业,0",3.13,-0.02,-0.6349
000609.SZ,*ST中迪,"综合,ST股,互联金融,创投,北交所概念,在线教育,铁路基建",4.92,-0.21,-4.0936
000610.SZ,西安旅游,"公共设施管理业,一带一路,创投,参股新三板",8.56,-0.1,-1.1547
000611.SZ,*ST天首,"纺织业,小金属",4.43,-0.04,-0.8949
000612.SZ,焦作万方,"有色金属冶炼和压延加工业,基本金属,富时罗素,深股通,稀土永磁,稀缺资源,融资融券",10.1,-0.21,-2.0369
000613.SZ,*ST东海A,"住宿业,AB股,ST股,内贸流通,壳资源,机构重仓",3.63,0.03,0.8333
000615.SZ,奥园美谷,"房地产业,医疗美容,参股券商,参股银行,新材料,毛发医疗,消毒剂,湖北自贸,股权转让,雄安新区",13.25,-0.11,-0.8234
000616.SZ,ST海投,"房地产业,REITs概念,ST股,东北振兴,养老概念,区块链,参股保险,锂电池",1.94,0,0
000617.SZ,中油资本,"资本市场服务,创投,参股保险,参股银行,国企改革,机构重仓,标准普尔,深成500,深股通,深证100R,融资融券",5.48,-0.08,-1.4388
000619.SZ,海螺型材,"橡胶和塑料制品业,装配建筑",5.27,-0.08,-1.4953
000620.SZ,新华联,"房地产业,万达概念,京津冀,参股银行,土地流转,富时罗素,机构重仓,标准普尔,融资融券",2.13,-0.02,-0.9302
000622.SZ,恒立实业,"专用设备制造业,壳资源,小金属,新能源车,预亏预减",3.54,-0.06,-1.6667
000623.SZ,吉林敖东,"医药制造业,东北振兴,中药,中证500,农业种植,医疗器械,参股券商,口罩,地塞米松,富时罗素,机构重仓,标准普尔,流感,深成500,独家药品,维生素,转债标的",18.05,0.14,0.7817
000625.SZ,长安汽车,"汽车制造业,AB股,HS300_,MSCI中国,中超概念,人工智能,华为概念,华为汽车,参股券商,国企改革,富时罗素,成渝特区,新能源车,无人驾驶,机构重仓,标准普尔,深成500,深证100R,独角兽,百度概念,股权激励,证金持股,超级电容,车联网,锂电池,阿里概念,预盈预增",17.73,-0.05,-0.2812
000626.SZ,远大控股,"批发业,内贸流通,参股银行,生态农业,长江三角",21.67,0.14,0.6503
000627.SZ,天茂集团,"保险业,MSCI中国,创投,参股保险,富时罗素,机构重仓,标准普尔,深成500,融资融券",3.53,-0.03,-0.8427
000628.SZ,高新发展,"房屋建筑业,PPP模式,创投,参股期货,成渝特区,智慧城市",8.47,0.04,0.4745
000629.SZ,攀钢钒钛,"有色金属冶炼和压延加工业,MSCI中国,中证500,参股银行,国企改革,富时罗素,小金属,成渝特区,标准普尔,深成500,深股通,稀缺资源,融资融券,钛白粉",4.38,-0.2,-4.3668
000630.SZ,铜陵有色,"有色金属冶炼和压延加工业,5G概念,MSCI中国,中证500,分拆预期,基本金属,富时罗素,新材料,机构重仓,标准普尔,深成500,稀缺资源,锂电池,黄金概念",4.65,-0.33,-6.6265
000631.SZ,顺发恒业,"房地产业,万达概念,标准普尔,证金持股,风能",3.75,0.06,1.626
000632.SZ,三木集团,"批发业,内贸流通,创投,壳资源",3.47,-0.03,-0.8571
000633.SZ,合金投资,"电气机械和器材制造业,健康中国,区块链,新材料,核能核电",6.86,-0.17,-2.4182
000635.SZ,英力特,"化学原料和化学制品制造业,国企改革,消毒剂",16.36,-0.44,-2.619
000636.SZ,风华高科,"计算机、通信和其他电子设备制造业,5G概念,MLCC,中证500,军工,华为概念,国企改革,融资融券,被动元件,超级电容,锂电池",26.93,0.18,0.6729
000637.SZ,茂化实华,"石油加工、炼焦和核燃料加工业,壳资源,氢能源",4.98,0.09,1.8405
000638.SZ,*ST万方,"软件和信息技术服务业,ST股,互联医疗,京津冀,军工,北京冬奥,增强现实,大数据,智能穿戴,生物疫苗,病毒防治",4.87,-0.13,-2.6
000639.SZ,西王食品,"农副食品加工业,体育产业,富时罗素,新零售,标准普尔,深股通,融资融券,长寿药",5.11,-0.03,-0.5837
000650.SZ,仁和药业,"医药制造业,中药,互联医疗,健康中国,养老金,化妆品概念,基金重仓,婴童概念,富时罗素,工业大麻,标准普尔,消毒剂,独家药品,生物疫苗,病毒防治",9.31,0.31,3.4444
000651.SZ,格力电器,"电气机械和器材制造业,HS300_,MSCI中国,QFII重仓,储能,口罩,国产芯片,太阳能,央视50_,工业母机,新能源车,新零售,智能家居,标准普尔,深成500,深证100R,粤港自贸,茅指数,证金持股,超级品牌,锂电池",38.26,0.05,0.1309
000652.SZ,泰达股份,"批发业,IPO受益,PPP模式,体育产业,债转股,内贸流通,创投,参股券商,口罩,垃圾分类,富时罗素,滨海新区,节能环保,融资融券,证金持股",4.14,-0.03,-0.7194
000655.SZ,金岭矿业,"黑色金属矿采选业,小金属,稀缺资源,预盈预增",10.96,-0.71,-6.084
000656.SZ,金科股份,"房地产业,HS300_,MSCI中国,分拆预期,婴童概念,富时罗素,成渝特区,新能源,标准普尔,深成500,融资融券,风能",4.5,-0.07,-1.5317
000657.SZ,中钨高新,"有色金属冶炼和压延加工业,创投,医疗器械,国企改革,富士康,富时罗素,小金属,新材料,深股通,预盈预增",12.7,-0.17,-1.3209
000659.SZ,珠海中富,"橡胶和塑料制品业,粤港自贸",4.68,-0.01,-0.2132
000661.SZ,长春高新,"医药制造业,HS300_,东北振兴,中药,分拆预期,单抗概念,参股新三板,基金重仓,富时罗素,标准普尔,流感,深成500,深证100R,生物疫苗,病毒防治,证金持股,转债标的,辅助生殖",243.17,4.67,1.9581
000663.SZ,*ST永林,"家具制造业,ST股,养老概念,参股银行,土地流转,稀缺资源,预盈预增",10.96,0.34,3.2015
000665.SZ,湖北广电,"广播、电视、电影和影视录音制作业,云计算,华为概念,广电,彩票概念,智慧城市,虚拟现实,融资融券,超清视频,转债标的",3.75,-0.02,-0.5305
000666.SZ,经纬纺机,"资本市场服务,创投,口罩,标准普尔",8.71,-0.06,-0.6842
000667.SZ,美好置业,"房地产业,PPP模式,农业种植,富时罗素,标准普尔,水产养殖,生态农业,装配建筑",1.76,-0.05,-2.7624
000668.SZ,荣丰控股,"房地产业,医疗器械",14.18,0.08,0.5674
000669.SZ,ST金鸿,"燃气生产和供应业,ST股,东北振兴,天然气,氢能源,燃料电池",2.57,-0.11,-4.1045
000670.SZ,*ST盈方,"计算机、通信和其他电子设备制造业,军民融合,半导体,国产芯片,智能穿戴,车联网",2.25,0,0
000671.SZ,阳光城,"房地产业,中证500,富时罗素,智能家居,标准普尔,深成500,租售同权,证金持股",4.28,-0.03,-0.696
000672.SZ,上峰水泥,"非金属矿物制品业,MSCI中国,一带一路,国产芯片,富时罗素,深成500,深股通,融资融券",24.7,0.68,2.831
000673.SZ,*ST当代,"文化艺术业,ST股,区块链,大数据,影视概念",1.66,-0.07,-4.0462
000676.SZ,智度股份,"互联网和相关服务,互联金融,创投,区块链,字节概念,富时罗素,数字货币,机构重仓,标准普尔,独角兽,电商概念,网红直播,网络游戏,阿里概念",7.48,-0.52,-6.5
000677.SZ,恒天海龙,"化学纤维制造业,0",3.38,0,0
000678.SZ,襄阳轴承,"通用设备制造业,军工,机构重仓,湖北自贸",4.99,-0.09,-1.7717
000679.SZ,大连友谊,"零售业,东北振兴,免税概念,内贸流通,新零售",4.07,0.01,0.2463
000680.SZ,山推股份,"专用设备制造业,一带一路,乡村振兴,国企改革,垃圾分类,工程机械",4.57,-0.05,-1.0822
000681.SZ,视觉中国,"文化艺术业,NFT概念,中证500,北京冬奥,区块链,富时罗素,新零售,标准普尔,深成500,百度概念,知识产权,融资融券,鸿蒙概念",13.49,-0.26,-1.8909
000682.SZ,东方电子,"软件和信息技术服务业,NFT概念,充电桩,北交所概念,智能电网,深股通,物联网,节能环保",6.28,0.05,0.8026
000683.SZ,远兴能源,"化学原料和化学制品制造业,化工原料,基金重仓,天然气,富时罗素,新能源,机构重仓,标准普尔,煤化工,融资融券,预盈预增",11.36,-1.26,-9.9842
000685.SZ,中山公用,"水的生产和供应业,中证500,医废处理,参股券商,参股新三板,垃圾分类,天然气,富时罗素,机构重仓,标准普尔,深成500,独角兽,节能环保,证金持股",9.26,-0.06,-0.6438
000686.SZ,东北证券,"资本市场服务,东北振兴,中证500,互联金融,券商概念,参股新三板,参股期货,富时罗素,机构重仓,标准普尔,深成500,证金持股",9.13,0.12,1.3319
000687.SZ,*ST华讯,"计算机、通信和其他电子设备制造业,6G概念,ST股,京津冀,军工,军民融合,国产芯片,无人机,昨日触板,网络安全,虚拟现实,雄安新区",3.14,0.06,1.9481
000688.SZ,国城矿业,"有色金属矿采选业,富时罗素,小金属,标准普尔,深成500,稀缺资源,转债标的,黄金概念",15.44,-0.29,-1.8436
000690.SZ,宝新能源,"电力、热力生产和供应业,中证500,创投,参股券商,富时罗素,新能源,标准普尔,海洋经济,深成500,风能",6.54,0.04,0.6154
000691.SZ,亚太实业,"化学原料和化学制品制造业,壳资源",5.33,0.35,7.0281
000692.SZ,惠天热电,"电力、热力生产和供应业,东北振兴",3.55,0.05,1.4286
000695.SZ,滨海能源,"印刷和记录媒介复制业,滨海新区",9.4,0.29,3.1833
000697.SZ,炼石航空,"铁路、船舶、航空航天和其他运输设备制造业,军工,小金属,无人机,稀缺资源",8.54,-0.21,-2.4
000698.SZ,沈阳化工,"石油加工、炼焦和核燃料加工业,东北振兴,化工原料,医疗器械,国企改革",8.06,0.26,3.3333
000700.SZ,模塑科技,"汽车制造业,富时罗素,特斯拉,融资融券,转债标的,长江三角",5.26,-0.11,-2.0484
000701.SZ,厦门信达,"批发业,2025规划,LED,MiniLED,内贸流通,小米概念,物联网,电商概念,电子车牌,石墨烯,移动支付,股权激励",5.28,-0.05,-0.9381
000702.SZ,正虹科技,"农副食品加工业,参股券商,壳资源,猪肉概念",4.63,-0.1,-2.1142
000703.SZ,恒逸石化,"化学纤维制造业,HS300_,MSCI中国,一带一路,参股银行,富时罗素,新材料,标准普尔,深成500,深证100R,融资融券,转债标的,降解塑料",12.49,-0.46,-3.5521
000705.SZ,浙江震元,"批发业,中药,内贸流通,冷链物流,参股银行,婴童概念,疫苗冷链,长江三角",7.91,0.11,1.4103
000707.SZ,*ST双环,"化学原料和化学制品制造业,0",9.71,-0.51,-4.9902
000708.SZ,中信特钢,"黑色金属冶炼和压延加工业,HS300_,富时罗素,深成500,深股通,深证100R,融资融券",24.07,-1.28,-5.0493
000709.SZ,河钢股份,"黑色金属冶炼和压延加工业,MSCI中国,中证500,京津冀,低碳冶金,创投,富时罗素,机构重仓,标准普尔,深成500,证金持股,雄安新区",3.13,-0.13,-3.9877
000710.SZ,贝瑞基因,"专业技术服务业,基因测序,婴童概念,富时罗素,成渝特区,标准普尔,深成500,深股通,精准医疗,辅助生殖,预亏预减",23.5,-0.5,-2.0833
000711.SZ,京蓝科技,"土木工程建筑业,PPP模式,乡村振兴,区块链,大数据,无人机,智慧城市,水利建设,物联网,股权转让,节能环保,边缘计算,雄安新区",3.11,0.04,1.3029
000712.SZ,锦龙股份,"资本市场服务,IPO受益,互联金融,券商概念,参股保险,参股券商,参股期货,参股银行,富时罗素,标准普尔,深成500",16.89,0.19,1.1377
000713.SZ,丰乐种业,"农、林、牧、渔服务业,乡村振兴,农业种植,磷化工,草甘膦,蝗虫防治,转基因",9.67,-0.28,-2.8141
000715.SZ,中兴商业,"零售业,内贸流通",4.84,-0.05,-1.0225
000716.SZ,黑芝麻,"食品制造业,农业种植,电商概念,网红直播,锂电池",3.29,-0.05,-1.497
000717.SZ,韶钢松山,"黑色金属冶炼和压延加工业,中证500,国企改革,富时罗素,机构重仓,标准普尔,氢能源,深成500,深股通,融资融券",6.08,-0.27,-4.252
000718.SZ,苏宁环球,"房地产业,中证500,医疗美容,富时罗素,影视概念,标准普尔,深成500",4.69,-0.15,-3.0992
000719.SZ,中原传媒,"新闻和出版业,在线教育,富时罗素,数字阅读,电商概念,融资融券",7.02,0.13,1.8868
000720.SZ,新能泰山,"电力、热力生产和供应业,中超概念,国企改革,新能源,风能",5.08,0.13,2.6263
000721.SZ,西安饮食,"餐饮业,内贸流通,在线教育,地摊经济",4,-0.1,-2.439
000722.SZ,湖南发展,"电力、热力生产和供应业,养老概念,国企改革,水利建设,页岩气",7.38,0.1,1.3736
000723.SZ,美锦能源,"石油加工、炼焦和核燃料加工业,MSCI中国,中证500,分拆预期,天然气,富时罗素,新能源车,智能机器,标准普尔,氢能源,深成500,深股通,煤化工,燃料电池,石墨烯,碳交易,节能环保,融资融券,超级电容",11.65,-1.15,-8.9844
000725.SZ,京东方A,"计算机、通信和其他电子设备制造业,AB股,HS300_,LED,MSCI中国,MicroLED,MiniLED,OLED,UWB概念,互联医疗,人工智能,医疗美容,华为概念,国产芯片,富时罗素,小米概念,屏下摄像,新零售,智慧城市,智能穿戴,标准普尔,深成500,深证100R,物联网,电子竞技,苹果概念,虚拟现实,证金持股,超清视频",5.61,-0.09,-1.5789
000726.SZ,鲁泰A,"纺织业,AB股,乡村振兴,农业种植,口罩,土地流转,央视50_,新零售,生物疫苗,电商概念,融资融券,证金持股,贬值受益,转债标的",6.06,-0.02,-0.3289
000727.SZ,冠捷科技,"计算机、通信和其他电子设备制造业,国企改革,富士康,小米概念,标准普尔,深股通,物联网,超清视频,长江三角",2.54,-0.04,-1.5504
000728.SZ,国元证券,"资本市场服务,HS300_,MSCI中国,互联金融,券商概念,参股新三板,参股期货,富时罗素,机构重仓,标准普尔,深成500,证金持股",8.05,0.07,0.8772
000729.SZ,燕京啤酒,"酒、饮料和精制茶制造业,中证500,创投,富时罗素,标准普尔,深成500",6.61,0.07,1.0703
000731.SZ,四川美丰,"化学原料和化学制品制造业,化工原料,国企改革,天然气",12.56,1.14,9.9825
000732.SZ,泰禾集团,"房地产业,中证500,健康中国,军民融合,参股银行,富时罗素,影视概念,标准普尔,租售同权,移动支付",2.07,-0.02,-0.9569
000733.SZ,振华科技,"计算机、通信和其他电子设备制造业,MSCI中国,军工,军民融合,半导体,参股券商,国产芯片,国企改革,基金重仓,富时罗素,新能源车,标准普尔,物联网,融资融券,被动元件,超级电容,锂电池,预盈预增",88.33,-0.07,-0.0792
000735.SZ,罗牛山,"畜牧业,乡村振兴,体育产业,冷链物流,参股新三板,土地流转,富时罗素,标准普尔,深成500,猪肉概念,融资融券",6.96,-0.07,-0.9957
000736.SZ,中交地产,"房地产业,参股券商,国企改革,土地流转,成渝特区,机构重仓",5.95,-0.03,-0.5017
000737.SZ,南风化工,"化学原料和化学制品制造业,参股券商,小金属,新材料,稀缺资源",10.94,0.04,0.367
000738.SZ,航发控制,"铁路、船舶、航空航天和其他运输设备制造业,2025规划,MSCI中国,中证500,军工,国企改革,大飞机,富时罗素,标准普尔,深成500,航天概念,航母概念,通用航空",25.9,-1.39,-5.0934
